Destination_name,POI_name,POI_reviews_count,POI_category,POI_description,POI_rating,POI_address,POI_Suggested_Duration,POI_open_close_hours,POI_reviews
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,"Alcatraz is one of the top sights in San Francisco and should not be missed.  You might think it is a cheesy tourist destination, but you would be wrong.  There is real history here and the views are unbeatable.  Don't miss the audio tour, which is one of the best audio tours we"
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,"Alcatraz is one of the top sights in San Francisco and should not be missed.  You might think it is a cheesy tourist destination, but you would be wrong.  There is real history here and the views are unbeatable.  Don't miss the audio tour, which is one of the best audio tours we"
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,"Alcatraz is one of the top sights in San Francisco and should not be missed.  You might think it is a cheesy tourist destination, but you would be wrong.  There is real history here and the views are unbeatable.  Don't miss the audio tour, which is one of the best audio tours we"
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,This was the perfect pandemic activity! The island has just recently reopened and is operating at limited capacity. Reserving tickets through the official website was easy! The ticket says to arrive to Pier 33 early- 45 minutes before departure. We got there just a few minutes
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,"It was a great experience to see. There were a lot of lines and waiting, which is to be expected in these kinds of tourist attractions. I recommend doing this if you are in the area."
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,The island has opened up for cell block tours. It was really informative. The self placed tour was great!
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,"I had heard and read about it but to be here was pretty remarkable. It was a bit of a lineup/wait for the boat but the boarding went smoothly. A short ride over to the island and then we did the tour. Very good audio tour, lots to see and very descriptive. Very good time."
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,"I thought with all the hype it couldn't live up to my expectations. The self-guided tours were excellent, views magnificent and well worth it, even on a very rainy day in January. "
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,"For many years I have seen Alcatraz in movies and documentaries.  On my very first visit to beautiful San Francisco I made sure I paid a visit.  It's a weird feeling,  a very weird feeling being here.  My friend who accompanied me has been here a couple of times in the past and"
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,Loved the history and tour of this place. It was pretty cold and windy the day we went but was worth it. Love the idea of being able to come back every 15
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,Great tour.  Narrated tour on the ferry over.  Once on the island you take a recorded guided tour. You wear a headset and follow along. I was skeptical but this was great! So informative.  Modern day history.  it is a tourist attraction but definitely worth it.  Book in advance. 
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,I think the history and stories behind this place as far more interesting places self. Have to really get into the folklore when you're standing in a cold damp dilapidated cement building. The stories about it are great and the people who were there are very interesting. If
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,"The island is very impressive and historical. But when we went there , cells were closed. You were brought there by ferry and you need you need to book on internet. "
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,"The audio tour is free and you should utilize it as it provides a lot of history.   There is a tram that will take you to the top, if you have problems walking.   great views of San Francisco from the Ferry and Island "
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,"Incredible experience, from beginning to end. The ferry ride was very enjoyable and scenic, about 5-10 in duration. They had a departure every 20 minutes I believe. The line was not long at all, and the wait was not tremendous as they allow lots of people on the ferry at once."
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,"We loved our visit to Alcatraz Island. Due to covid restrictions, though, the buildings were closed. With the limited number of people on the island, we felt it could have safely been reopened. There was one building open for a new exhibit, and everyone was in there, so it was"
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,This was an awesome attraction to visit!! We took lots of pictures and it was pretty cool. We circled around it twice and was able to see it from all angles. It was a bit cold on the water but so worth it. I would definitely do another attraction to see it in the future. 
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,We loved visiting Alcatraz Island while in San Francisco! This was our best part of the trip. We loved being in the ferry and on the bay!
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,"Historic place to visit and awesome location to explore, however the cells/main complex was closed so you cannot see as much as you would expect. I would encourage anyone to wait till it’s fully open. "
San Francisco,Alcatraz Island,55320,"Historic Sites, National Parks","Park rangers conduct tours by recounting the prison's thrilling history along with intriguing anecdotes about Al Capone and other legendary figures that made a ""home"" here.",4.5,"Pier 33, San Francisco, CA 94123",,,Not the experience I had hoped for as the cell block was closed due to COVID.  Would have been good to know before getting there so that we could have made the decision as to whether it would have been worth it or not.  We were not made aware of the restrictions/closure until we
