Destination_name,POI_name,POI_reviews_count,POI_category,POI_description,POI_rating,POI_address,POI_Suggested_Duration,POI_open_close_hours,POI_reviews
Napa,The Hess Collection Winery & Art Museum,998,Wineries & Vineyards,"Donald Hess established his first Mount Veeder vineyard in 1978, from the beginning recognizing that on these ridges and benchlands, the potential for great winegrowing was clear. Deep, rocky, volcanic soils provide a home for vineyard blocks...",4.5,"4411 Redwood Rd, Napa, CA 94558-9708",NA,,"Our trip was very last minute, so we had trouble finding many wineries open. However, we love HESS Wines and we’re so glad we were able to visit. Mrs. Sue Markwood was so amazing !The tour was filled with so much interesting information. Mrs Sue is so knowledgeable and"
Napa,The Hess Collection Winery & Art Museum,998,Wineries & Vineyards,"Donald Hess established his first Mount Veeder vineyard in 1978, from the beginning recognizing that on these ridges and benchlands, the potential for great winegrowing was clear. Deep, rocky, volcanic soils provide a home for vineyard blocks...",4.5,"4411 Redwood Rd, Napa, CA 94558-9708",NA,,Love this winery!! Had a fantastic experience with the wine and cheese pairing.  I would highly recommend! Thank you for great service during the pandemic.
Napa,The Hess Collection Winery & Art Museum,998,Wineries & Vineyards,"Donald Hess established his first Mount Veeder vineyard in 1978, from the beginning recognizing that on these ridges and benchlands, the potential for great winegrowing was clear. Deep, rocky, volcanic soils provide a home for vineyard blocks...",4.5,"4411 Redwood Rd, Napa, CA 94558-9708",NA,,Wow! Absolutely beautiful and surprising!! We made reservations during the Covid19 epidemic and it was quite busy despite the news. The wine was incredible and our tasting was very delightful. But the surprising part was the really cool art gallery on three floors of this
Napa,The Hess Collection Winery & Art Museum,998,Wineries & Vineyards,"Donald Hess established his first Mount Veeder vineyard in 1978, from the beginning recognizing that on these ridges and benchlands, the potential for great winegrowing was clear. Deep, rocky, volcanic soils provide a home for vineyard blocks...",4.5,"4411 Redwood Rd, Napa, CA 94558-9708",NA,,Wine was ok. Just pour and drink. Art museum was cool.  No really education about the wine. Would not go back
Napa,The Hess Collection Winery & Art Museum,998,Wineries & Vineyards,"Donald Hess established his first Mount Veeder vineyard in 1978, from the beginning recognizing that on these ridges and benchlands, the potential for great winegrowing was clear. Deep, rocky, volcanic soils provide a home for vineyard blocks...",4.5,"4411 Redwood Rd, Napa, CA 94558-9708",NA,,"The Hess Collection Winery tasting was a first for me. They had a great collection of wines.  Is nice place to visit, if you like art, they have some interesting art museum.  Drive to get there is great as well love the scenery."
Napa,The Hess Collection Winery & Art Museum,998,Wineries & Vineyards,"Donald Hess established his first Mount Veeder vineyard in 1978, from the beginning recognizing that on these ridges and benchlands, the potential for great winegrowing was clear. Deep, rocky, volcanic soils provide a home for vineyard blocks...",4.5,"4411 Redwood Rd, Napa, CA 94558-9708",NA,,"The place is nice.  The art collections are interesting esp the bunny-like statue.  That was pretty cool.  When it comes down to the wine tasting, I wasn’t too impressed.  It was good, but not impressive.  Thus, we ended up not buying any wine.  However, the guy who was helping"
Napa,The Hess Collection Winery & Art Museum,998,Wineries & Vineyards,"Donald Hess established his first Mount Veeder vineyard in 1978, from the beginning recognizing that on these ridges and benchlands, the potential for great winegrowing was clear. Deep, rocky, volcanic soils provide a home for vineyard blocks...",4.5,"4411 Redwood Rd, Napa, CA 94558-9708",NA,,"We completely enjoyed visiting the Napa art collection of David Hess (he has others in Argentina and South Africa, and is planning a fourth for Australia).  Works by Francis Bacon, Stella, Gertsch (emulating Vermeer projecting and painting), Magdalena Abakanowicz, Morris Lewis,"
Napa,The Hess Collection Winery & Art Museum,998,Wineries & Vineyards,"Donald Hess established his first Mount Veeder vineyard in 1978, from the beginning recognizing that on these ridges and benchlands, the potential for great winegrowing was clear. Deep, rocky, volcanic soils provide a home for vineyard blocks...",4.5,"4411 Redwood Rd, Napa, CA 94558-9708",NA,,"Hess Collection is one of the more unique wineries in the Napa Valley, and I would definitely recommend adding a stop here to your itinerary. For one, it’s located in the Mount Veeder AVA, which is one of the more interesting portions of the region, nestled up in the Mayacamas"
Napa,The Hess Collection Winery & Art Museum,998,Wineries & Vineyards,"Donald Hess established his first Mount Veeder vineyard in 1978, from the beginning recognizing that on these ridges and benchlands, the potential for great winegrowing was clear. Deep, rocky, volcanic soils provide a home for vineyard blocks...",4.5,"4411 Redwood Rd, Napa, CA 94558-9708",NA,,"Cool spot with  modern art collection.  You could imagine you are at Art Institute of Chicago or SF Moma, only you are up in the hills of Napa.  Enchanting grounds.  I wish that you would get a pretty view of the valley after driving up the windy hills to get there but there is"
Napa,The Hess Collection Winery & Art Museum,998,Wineries & Vineyards,"Donald Hess established his first Mount Veeder vineyard in 1978, from the beginning recognizing that on these ridges and benchlands, the potential for great winegrowing was clear. Deep, rocky, volcanic soils provide a home for vineyard blocks...",4.5,"4411 Redwood Rd, Napa, CA 94558-9708",NA,,Beautiful Grounds and excellent wines.... this is great stop on your tour with the unique setting and fabulous service by our host.
